E20038EBB5953DC9B7693E9C,-47.0,0.0,17.0625,867.5,1541463559515
300833B2DDD9014000000000,-55.0,0.1349903093339364,4.875,867.5,1541463559517
E20038EBB5954C09B7693ED5,-59.0,3.56497135104623,8.125,867.5,1541463559518
E20000165901012214308508,-59.0,4.558990901596125,36.5625,867.5,1541463559520
E20037617CB08489B2B4D45F,-62.0,4.657165672020807,-3.25,867.5,1541463559521
300833B2DDD9014000000000,-69.0,3.9392626632903265,102.5,867.5,1541463559523
E20038EBB595F409B7694175,-64.0,1.086058397823034,75.625,867.5,1541463559524
E20038EBB5953F49B7693EA2,-65.5,3.8840393549264434,0.0,867.5,1541463559525
300833B2DDD9014000000000,-66.0,0.22089323345553233,10.5625,867.5,1541463559526
E20038EBB5953DC9B7693E9C,-47.0,1.607611865704152,6.5,867.5,1541463559599
300833B2DDD9014000000000,-55.5,0.11044661672776616,10.5625,867.5,1541463559600
E20038EBB5954C09B7693ED5,-59.0,3.5833791205008576,6.5,867.5,1541463559601
E20000165901012214308508,-59.0,4.516039439535327,59.375,867.5,1541463559602
300833B2DDD9014000000000,-67.5,0.48473792897186263,-17.875,867.5,1541463559603
300833B2DDD9014000000000,-68.5,4.73693267299086,-73.1875,867.5,1541463559604
E20037617CB08489B2B4D45F,-62.5,4.706253057233147,-3.25,867.5,1541463559605
E20038EBB5953F49B7693EA2,-66.0,3.9515345095934116,13.0,867.5,1541463559613
E20038EBB595F409B7694175,-64.0,1.214912784005428,-43.125,867.5,1541463559614
E20038EBB5953DC9B7693E9C,-47.0,1.6260196351587797,3.25,867.5,1541463559615
E20000165901012214308508,-59.0,4.798291904506286,-8.9375,867.5,1541463559616
300833B2DDD9014000000000,-55.5,0.1595340019401067,4.875,867.5,1541463559617
E20038EBB5954C09B7693ED5,-59.0,3.522019888985432,26.8125,867.5,1541463559618
E20038EBB595F409B7694175,-64.0,1.141281706186917,-21.9375,867.5,1541463559618
300833B2DDD9014000000000,-67.5,4.374913207049849,2.4375,867.5,1541463559619
E20037617CB08489B2B4D45F,-62.5,4.76147636559703,-34.125,867.5,1541463559622
E20038EBB5953F49B7693EA2,-65.5,3.9085830475326135,58.5625,867.5,1541463559622
300833B2DDD9014000000000,-67.0,0.521553467881118,-34.9375,867.5,1541463559623
E20038EBB5953DC9B7693E9C,-47.0,1.6382914814618648,4.875,867.5,1541463559682
300833B2DDD9014000000000,-68.0,4.399456899656019,-8.125,867.5,1541463559684
E20038EBB595F409B7694175,-63.5,1.0369710126106935,22.75,867.5,1541463559685
300833B2DDD9014000000000,-55.5,0.15339807878856412,5.6875,867.5,1541463559686
E20000165901012214308508,-59.5,4.663301595172349,21.125,867.5,1541463559687
E20038EBB5954C09B7693ED5,-58.5,3.6447383520162835,-17.0625,867.5,1541463559687
E20037617CB08489B2B4D45F,-62.0,4.73693267299086,-16.25,867.5,1541463559688
E20038EBB5953F49B7693EA2,-66.0,3.988350048502667,-11.375,867.5,1541463559688
300833B2DDD9014000000000,-67.5,0.14112623248547898,16.25,867.5,1541463559689
E20038EBB5953DC9B7693E9C,-47.0,1.6137477888556946,8.125,867.5,1541463559689
300833B2DDD9014000000000,-55.5,0.16566992509164924,6.5,867.5,1541463559690
E20000165901012214308508,-58.5,4.724660826687775,-3.25,867.5,1541463559691
300833B2DDD9014000000000,-68.0,4.2031073588066565,41.5,867.5,1541463559691
E20038EBB595F409B7694175,-63.5,1.1658253987930873,-5.6875,867.5,1541463559692
300833B2DDD9014000000000,-67.0,0.3865631585471816,-18.6875,867.5,1541463559694
E20037617CB08489B2B4D45F,-62.5,4.700117134081604,9.75,867.5,1541463559695
E20038EBB5954C09B7693ED5,-59.0,3.6570101983193686,-17.0625,867.5,1541463559695
E20038EBB5953F49B7693EA2,-66.5,4.2031073588066565,-48.8125,867.5,1541463559696
E20038EBB5953DC9B7693E9C,-47.0,1.5953400194010667,13.8125,867.5,1541463559723
300833B2DDD9014000000000,-66.0,0.17794177139473438,6.5,867.5,1541463559723
E20038EBB595F409B7694175,-63.0,1.1106020904292042,0.0,867.5,1541463559723
300833B2DDD9014000000000,-55.5,0.11658253987930872,10.5625,867.5,1541463559724
E20000165901012214308508,-59.0,4.620350133111551,27.625,867.5,1541463559724
E20037617CB08489B2B4D45F,-62.0,4.693981210930062,-4.875,867.5,1541463559725
300833B2DDD9014000000000,-68.5,4.227651051412827,24.375,867.5,1541463559725
E20038EBB5954C09B7693ED5,-58.0,3.5158839658338894,18.6875,867.5,1541463559725
E20038EBB5953F49B7693EA2,-64.5,3.706097583531709,94.375,867.5,1541463559726
E20038EBB5953DC9B7693E9C,-47.0,1.5707963267948966,21.9375,867.5,1541463559765
300833B2DDD9014000000000,-55.5,0.1595340019401067,-0.8125,867.5,1541463559765
E20000165901012214308508,-58.5,4.718524903536232,8.9375,867.5,1541463559765
300833B2DDD9014000000000,-66.5,0.5276893910326605,-28.4375,867.5,1541463559766
E20038EBB5954C09B7693ED5,-58.5,3.5772431973493153,1.625,867.5,1541463559766
300833B2DDD9014000000000,-68.5,4.558990901596125,-30.0625,867.5,1541463559767
E20037617CB08489B2B4D45F,-62.0,4.614214209960009,-8.125,867.5,1541463559767
E20038EBB5953F49B7693EA2,-68.0,4.01902966426038,-6.5,867.5,1541463559767
E20038EBB595F409B7694175,-64.0,1.2762720155208536,-35.75,867.5,1541463559768
E20038EBB5953DC9B7693E9C,-47.0,1.6014759425526093,6.5,867.5,1541463559812
300833B2DDD9014000000000,-55.0,0.11044661672776616,12.1875,867.5,1541463559813
E20000165901012214308508,-59.5,4.724660826687775,7.3125,867.5,1541463559813
E20037617CB08489B2B4D45F,-62.0,4.6878452877785195,8.125,867.5,1541463559813
E20038EBB595F409B7694175,-63.5,1.2026409377023426,-13.8125,867.5,1541463559814
300833B2DDD9014000000000,-67.5,4.454680208019902,14.625,867.5,1541463559814
E20038EBB5954C09B7693ED5,-58.5,3.509748042682347,30.0625,867.5,1541463559815
E20038EBB5953F49B7693EA2,-66.0,3.933126740138784,24.375,867.5,1541463559815
300833B2DDD9014000000000,-66.5,0.04908738521234052,40.6875,867.5,1541463559815
E20038EBB5953DC9B7693E9C,-47.0,1.6260196351587797,4.875,867.5,1541463559853
E20037617CB08489B2B4D45F,-62.5,4.595806440505381,21.125,867.5,1541463559853
E20000165901012214308508,-58.5,4.7307967498393175,-7.3125,867.5,1541463559853
300833B2DDD9014000000000,-55.5,0.15339807878856412,0.8125,867.5,1541463559854
300833B2DDD9014000000000,-66.5,0.3129320807286708,11.375,867.5,1541463559854
300833B2DDD9014000000000,-68.5,4.448544284868359,-15.4375,867.5,1541463559854
E20038EBB595F409B7694175,-63.0,1.2210487071569704,-32.5,867.5,1541463559855
